"Replicate.Name","Column","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","S.N.average","Spectrum.reference.file.name"
"171002_Smp_IL1WBT_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Smp_IL1WBT_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Smp_IT0_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Smp_IT0_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Smp_IT0_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Std_4uMStdinH20_1a","HILICNeg",12057297,664.12,11.137,564.2047,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Std_4uMStdinH20_2","HILICNeg",20204658,664.119,10.998,1243.813,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Std_4uMStdinMatrix_1","HILICNeg",25345520,664.12,11.133,31645.04,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Std_4uMStdinMatrix_2","HILICNeg",27306666,664.119,11.097,1690.213,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Blk_ProcessBlk_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Blk_ProcessBlk_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Blk_ProcessBlk_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_Sept29QC_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Full1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Full2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Full3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Full4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Half1","HILICNeg",7822,664.119,10.921,1.745964,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Half2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Half3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Poo_TruePooWeek2_Half4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_DSW700m_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_DSW700m_2","HILICNeg",7845,664.119,11.107,1.744233,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_DSW700m_3","HILICNeg",8145,664.119,11.244,1.850028,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1Control5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1Control5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1Control5um_3","HILICNeg",9738,664.119,11.672,2.24172,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMB5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMB5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMB5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMBnoBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMBnoBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DMBnoBT5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DSW5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DSW5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1DSW5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1noBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1noBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1noBT5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1WBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1WBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IL1WBT5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IT05um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IT05um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Smp_IT05um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Std_4uMStdinH20_1","HILICNeg",16728008,664.119,10.902,860.7155,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Std_4uMStdinH20_2","HILICNeg",20531502,664.119,10.938,25140.55,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Std_4uMStdinMatrix_1","HILICNeg",13986054,664.119,10.989,18931.71,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171009_Std_4uMStdinMatrix_2","HILICNeg",21427458,664.119,11.091,1519.276,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Blk_ProcessBlk_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Blk_ProcessBlk_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Blk_ProcessBlk_3","HILICNeg",6366,664.119,11.108,1.371111,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_Sept29QC_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Full1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Full2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Full3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Full4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Half1","HILICNeg",6117,664.119,11.247,1.350282,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Half2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Half3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3_Half4","HILICNeg",6423,664.119,11.551,1.42618,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3Neg_dda1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3Neg_dda2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3Neg_dda3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Poo_TruePooWeek3Neg_dda4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_DSW700m_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_DSW700m_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_DSW700m_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2Control_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2Control_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2Control_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMB_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMB_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMB_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMBnoBT_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMBnoBT_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DMBnoBT_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DSW_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DSW_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2DSW_3","HILICNeg",7633,664.119,11.534,1.6877,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2noBT_1","HILICNeg",7688,664.119,10.997,1.719573,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2noBT_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2noBT_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2WBT_1","HILICNeg",9525,664.119,11.076,2.075118,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2WBT_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IL2WBT_3","HILICNeg",7351,664.119,11.181,1.628627,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IT0_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IT0_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Smp_IT0_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Std_4uMStdinH20_1","HILICNeg",12431240,664.119,11.135,441.9036,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Std_4uMStdinH20_2","HILICNeg",23545696,664.119,10.853,25457.62,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Std_4uMStdinMatrix_1","HILICNeg",10910806,664.119,11.131,583.1744,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171016_Std_4uMStdinMatrix_2","HILICNeg",22475830,664.119,10.958,1168.563,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Blk_ProcessBlk_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Blk_ProcessBlk_2","HILICNeg",8200,664.119,11.441,1.82234,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Blk_ProcessBlk_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_Sept29QC_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Full1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Full2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Full3","HILICNeg",18680,664.119,11.597,2.339219,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Full4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Half1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Half2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Half3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4_Half4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4Neg_dda1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4Neg_dda2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4Neg_dda3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Poo_TruePooWeek4Neg_dda4","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2Control5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2Control5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2Control5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMB5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMB5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMB5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMBnoBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMBnoBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DMBnoBT5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DSW5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DSW5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2DSW5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2noBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2noBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2noBT5um_3","HILICNeg",7087,664.119,11.675,1.593879,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2WBT5um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2WBT5um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IL2WBT5um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IT05um_1","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IT05um_2","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Smp_IT05um_3","HILICNeg",0,664.119,0,0,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Std_4uMStdinH20_1","HILICNeg",23331160,664.119,10.891,892.7499,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Std_4uMStdinH20_2","HILICNeg",32685214,664.119,10.842,34571.34,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Std_4uMStdinMatrix_1","HILICNeg",13495703,664.12,10.995,17224.89,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171023_Std_4uMStdinMatrix_2","HILICNeg",22976980,664.119,10.951,28463.94,"2016","NADH","[M-H]-","FALSE","10.725","664.11871","G;","11899.98","171023_Std_4uMStdinH20_2"
"171002_Blk_ProcessBlk_1","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Blk_ProcessBlk_2","HILICNeg",10731,689.089,15.138,2.241486,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Blk_ProcessBlk_3","HILICNeg",13588,689.089,15.058,0.5672312,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_Sept29QC_1","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Full1","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Full2","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Full3","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Full4","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Half1","HILICNeg",5350,689.089,14.234,1.10851,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Half2","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Half3","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1_Half4","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
"171002_Poo_TruePooWeek1Neg_dda1","HILICNeg",0,689.089,0,0,"2025","Cyclic diGMP","[M-H]-","FALSE","14.544","689.08868","G;","9028.14","171009_Std_4uMStdinH20_2"
